offset			,radius			,minErrorPerVert,maxErrorPerVert,totalError		,averageError	
16,16384,nan,nan,nan,nan
16,32768,nan,nan,nan,nan
16,65536,nan,nan,nan,nan
16,131072,nan,nan,nan,nan
16,262144,nan,nan,nan,nan
16,524288,nan,nan,nan,nan
16,1048576,nan,nan,nan,nan
16,2097152,nan,nan,nan,nan
16,4194304,nan,nan,nan,nan
16,8388608,nan,nan,nan,nan
32,0.25,nan,nan,nan,nan
32,0.5,nan,nan,nan,nan
32,1,nan,nan,nan,nan
32,2,nan,nan,nan,nan
32,4,nan,nan,nan,nan
32,8,nan,nan,nan,nan
32,16,nan,nan,nan,nan
32,32,nan,nan,nan,nan
32,64,nan,nan,nan,nan
32,128,nan,nan,nan,nan
32,256,nan,nan,nan,nan
32,512,nan,nan,nan,nan
32,1024,nan,nan,nan,nan
32,2048,nan,nan,nan,nan
32,4096,nan,nan,nan,nan
32,8192,nan,nan,nan,nan
32,16384,nan,nan,nan,nan
32,32768,nan,nan,nan,nan
32,65536,nan,nan,nan,nan
32,131072,nan,nan,nan,nan
32,262144,nan,nan,nan,nan
32,524288,nan,nan,nan,nan
32,1048576,nan,nan,nan,nan
32,2097152,nan,nan,nan,nan
32,4194304,nan,nan,nan,nan
32,8388608,nan,nan,nan,nan
64,0.25,nan,nan,nan,nan
64,0.5,nan,nan,nan,nan
64,1,nan,nan,nan,nan
64,2,nan,nan,nan,nan
64,4,nan,nan,nan,nan
64,8,nan,nan,nan,nan
64,16,nan,nan,nan,nan
64,32,nan,nan,nan,nan
64,64,nan,nan,nan,nan
64,128,nan,nan,nan,nan
64,256,nan,nan,nan,nan
64,512,nan,nan,nan,nan
64,1024,nan,nan,nan,nan
64,2048,nan,nan,nan,nan
64,4096,nan,nan,nan,nan
64,8192,nan,nan,nan,nan
64,16384,nan,nan,nan,nan
64,32768,nan,nan,nan,nan
64,65536,nan,nan,nan,nan
64,131072,nan,nan,nan,nan
64,262144,nan,nan,nan,nan
64,524288,nan,nan,nan,nan
64,1048576,nan,nan,nan,nan
64,2097152,nan,nan,nan,nan
64,4194304,nan,nan,nan,nan
64,8388608,nan,nan,nan,nan
128,0.25,nan,nan,nan,nan
128,0.5,nan,nan,nan,nan
128,1,nan,nan,nan,nan
128,2,nan,nan,nan,nan
128,4,nan,nan,nan,nan
128,8,nan,nan,nan,nan
128,16,nan,nan,nan,nan
128,32,nan,nan,nan,nan
128,64,nan,nan,nan,nan
128,128,nan,nan,nan,nan
128,256,nan,nan,nan,nan
128,512,nan,nan,nan,nan
128,1024,nan,nan,nan,nan
128,2048,nan,nan,nan,nan
128,4096,nan,nan,nan,nan
128,8192,nan,nan,nan,nan
128,16384,nan,nan,nan,nan
128,32768,nan,nan,nan,nan
128,65536,nan,nan,nan,nan
128,131072,nan,nan,nan,nan
128,262144,nan,nan,nan,nan
128,524288,nan,nan,nan,nan
128,1048576,nan,nan,nan,nan
128,2097152,nan,nan,nan,nan
128,4194304,nan,nan,nan,nan
128,8388608,nan,nan,nan,nan
256,0.25,nan,nan,nan,nan
256,0.5,nan,nan,nan,nan
256,1,nan,nan,nan,nan
256,2,nan,nan,nan,nan
256,4,nan,nan,nan,nan
256,8,nan,nan,nan,nan
256,16,nan,nan,nan,nan
256,32,nan,nan,nan,nan
256,64,nan,nan,nan,nan
256,128,nan,nan,nan,nan
256,256,nan,nan,nan,nan
256,512,nan,nan,nan,nan
256,1024,nan,nan,nan,nan
256,2048,nan,nan,nan,nan
256,4096,nan,nan,nan,nan
256,8192,nan,nan,nan,nan
256,16384,nan,nan,nan,nan
256,32768,nan,nan,nan,nan
256,65536,nan,nan,nan,nan
256,131072,nan,nan,nan,nan
256,262144,nan,nan,nan,nan
256,524288,nan,nan,nan,nan
256,1048576,nan,nan,nan,nan
256,2097152,nan,nan,nan,nan
256,4194304,nan,nan,nan,nan
256,8388608,nan,nan,nan,nan
512,0.25,nan,nan,nan,nan
512,0.5,nan,nan,nan,nan
512,1,nan,nan,nan,nan
512,2,nan,nan,nan,nan
512,4,nan,nan,nan,nan
512,8,nan,nan,nan,nan
512,16,nan,nan,nan,nan
512,32,nan,nan,nan,nan
512,64,nan,nan,nan,nan
512,128,nan,nan,nan,nan
512,256,nan,nan,nan,nan
512,512,nan,nan,nan,nan
512,1024,nan,nan,nan,nan
512,2048,nan,nan,nan,nan
512,4096,nan,nan,nan,nan
512,8192,nan,nan,nan,nan
512,16384,nan,nan,nan,nan
512,32768,nan,nan,nan,nan
512,65536,nan,nan,nan,nan
512,131072,nan,nan,nan,nan
512,262144,nan,nan,nan,nan
512,524288,nan,nan,nan,nan
512,1048576,nan,nan,nan,nan
512,2097152,nan,nan,nan,nan
512,4194304,nan,nan,nan,nan
512,8388608,nan,nan,nan,nan
1024,0.25,nan,nan,nan,nan
1024,0.5,nan,nan,nan,nan
1024,1,nan,nan,nan,nan
1024,2,nan,nan,nan,nan
1024,4,nan,nan,nan,nan
1024,8,nan,nan,nan,nan
1024,16,nan,nan,nan,nan
1024,32,nan,nan,nan,nan
1024,64,nan,nan,nan,nan
1024,128,nan,nan,nan,nan
1024,256,nan,nan,nan,nan
1024,512,nan,nan,nan,nan
1024,1024,nan,nan,nan,nan
1024,2048,nan,nan,nan,nan
1024,4096,nan,nan,nan,nan
1024,8192,nan,nan,nan,nan
1024,16384,nan,nan,nan,nan
1024,32768,nan,nan,nan,nan
1024,65536,nan,nan,nan,nan
1024,131072,nan,nan,nan,nan
1024,262144,nan,nan,nan,nan
1024,524288,nan,nan,nan,nan
1024,1048576,nan,nan,nan,nan
1024,2097152,nan,nan,nan,nan
1024,4194304,nan,nan,nan,nan
1024,8388608,nan,nan,nan,nan
2048,0.25,nan,nan,nan,nan
2048,0.5,nan,nan,nan,nan
2048,1,nan,nan,nan,nan
2048,2,nan,nan,nan,nan
2048,4,nan,nan,nan,nan
2048,8,nan,nan,nan,nan
2048,16,nan,nan,nan,nan
2048,32,nan,nan,nan,nan
2048,64,nan,nan,nan,nan
2048,128,nan,nan,nan,nan
2048,256,nan,nan,nan,nan
2048,512,nan,nan,nan,nan
2048,1024,nan,nan,nan,nan
2048,2048,nan,nan,nan,nan
2048,4096,nan,nan,nan,nan
2048,8192,nan,nan,nan,nan
2048,16384,nan,nan,nan,nan
2048,32768,nan,nan,nan,nan
2048,65536,nan,nan,nan,nan
2048,131072,nan,nan,nan,nan
2048,262144,nan,nan,nan,nan
2048,524288,nan,nan,nan,nan
2048,1048576,nan,nan,nan,nan
2048,2097152,nan,nan,nan,nan
2048,4194304,nan,nan,nan,nan
2048,8388608,nan,nan,nan,nan
4096,0.25,nan,nan,nan,nan
4096,0.5,nan,nan,nan,nan
4096,1,nan,nan,nan,nan
4096,2,nan,nan,nan,nan
4096,4,nan,nan,nan,nan
4096,8,nan,nan,nan,nan
4096,16,nan,nan,nan,nan
4096,32,nan,nan,nan,nan
4096,64,nan,nan,nan,nan
4096,128,nan,nan,nan,nan
4096,256,nan,nan,nan,nan
4096,512,nan,nan,nan,nan
4096,1024,nan,nan,nan,nan
4096,2048,nan,nan,nan,nan
4096,4096,nan,nan,nan,nan
4096,8192,nan,nan,nan,nan
4096,16384,nan,nan,nan,nan
4096,32768,nan,nan,nan,nan
4096,65536,nan,nan,nan,nan
4096,131072,nan,nan,nan,nan
4096,262144,nan,nan,nan,nan
4096,524288,nan,nan,nan,nan
4096,1048576,nan,nan,nan,nan
4096,2097152,nan,nan,nan,nan
4096,4194304,nan,nan,nan,nan
4096,8388608,nan,nan,nan,nan
8192,0.25,nan,nan,nan,nan
8192,0.5,nan,nan,nan,nan
8192,1,nan,nan,nan,nan
8192,2,nan,nan,nan,nan
8192,4,nan,nan,nan,nan
8192,8,nan,nan,nan,nan
8192,16,nan,nan,nan,nan
8192,32,nan,nan,nan,nan
8192,64,nan,nan,nan,nan
8192,128,nan,nan,nan,nan
8192,256,nan,nan,nan,nan
8192,512,nan,nan,nan,nan
8192,1024,nan,nan,nan,nan
8192,2048,nan,nan,nan,nan
8192,4096,nan,nan,nan,nan
8192,8192,nan,nan,nan,nan
8192,16384,nan,nan,nan,nan
8192,32768,nan,nan,nan,nan
8192,65536,nan,nan,nan,nan
8192,131072,nan,nan,nan,nan
8192,262144,nan,nan,nan,nan
8192,524288,nan,nan,nan,nan
8192,1048576,nan,nan,nan,nan
8192,2097152,nan,nan,nan,nan
8192,4194304,nan,nan,nan,nan
8192,8388608,nan,nan,nan,nan
16384,0.25,nan,nan,nan,nan
16384,0.5,nan,nan,nan,nan
16384,1,nan,nan,nan,nan
16384,2,nan,nan,nan,nan
16384,4,nan,nan,nan,nan
16384,8,nan,nan,nan,nan
16384,16,nan,nan,nan,nan
16384,32,nan,nan,nan,nan
16384,64,nan,nan,nan,nan
16384,128,nan,nan,nan,nan
16384,256,nan,nan,nan,nan
16384,512,nan,nan,nan,nan
16384,1024,nan,nan,nan,nan
16384,2048,nan,nan,nan,nan
16384,4096,nan,nan,nan,nan
16384,8192,nan,nan,nan,nan
16384,16384,nan,nan,nan,nan
16384,32768,nan,nan,nan,nan
16384,65536,nan,nan,nan,nan
16384,131072,nan,nan,nan,nan
16384,262144,nan,nan,nan,nan
16384,524288,nan,nan,nan,nan
16384,1048576,nan,nan,nan,nan
16384,2097152,nan,nan,nan,nan
16384,4194304,nan,nan,nan,nan
16384,8388608,nan,nan,nan,nan
32768,0.25,nan,nan,nan,nan
32768,0.5,nan,nan,nan,nan
32768,1,nan,nan,nan,nan
32768,2,nan,nan,nan,nan
32768,4,nan,nan,nan,nan
32768,8,nan,nan,nan,nan
32768,16,nan,nan,nan,nan
32768,32,nan,nan,nan,nan
32768,64,nan,nan,nan,nan
32768,128,nan,nan,nan,nan
32768,256,nan,nan,nan,nan
32768,512,nan,nan,nan,nan
32768,1024,nan,nan,nan,nan
32768,2048,nan,nan,nan,nan
32768,4096,nan,nan,nan,nan
32768,8192,nan,nan,nan,nan
32768,16384,nan,nan,nan,nan
32768,32768,nan,nan,nan,nan
32768,65536,nan,nan,nan,nan
32768,131072,nan,nan,nan,nan
32768,262144,nan,nan,nan,nan
32768,524288,nan,nan,nan,nan
32768,1048576,nan,nan,nan,nan
32768,2097152,nan,nan,nan,nan
32768,4194304,nan,nan,nan,nan
32768,8388608,nan,nan,nan,nan
65536,0.25,nan,nan,nan,nan
65536,0.5,nan,nan,nan,nan
65536,1,nan,nan,nan,nan
65536,2,nan,nan,nan,nan
65536,4,nan,nan,nan,nan
65536,8,nan,nan,nan,nan
65536,16,nan,nan,nan,nan
65536,32,nan,nan,nan,nan
65536,64,nan,nan,nan,nan
65536,128,nan,nan,nan,nan
65536,256,nan,nan,nan,nan
65536,512,nan,nan,nan,nan
65536,1024,nan,nan,nan,nan
65536,2048,nan,nan,nan,nan
65536,4096,nan,nan,nan,nan
65536,8192,nan,nan,nan,nan
65536,16384,nan,nan,nan,nan
65536,32768,nan,nan,nan,nan
65536,65536,nan,nan,nan,nan
65536,131072,nan,nan,nan,nan
65536,262144,nan,nan,nan,nan
65536,524288,nan,nan,nan,nan
65536,1048576,nan,nan,nan,nan
65536,2097152,nan,nan,nan,nan
65536,4194304,nan,nan,nan,nan
65536,8388608,nan,nan,nan,nan
131072,0.25,nan,nan,nan,nan
131072,0.5,nan,nan,nan,nan
131072,1,nan,nan,nan,nan
131072,2,nan,nan,nan,nan
131072,4,nan,nan,nan,nan
131072,8,nan,nan,nan,nan
131072,16,nan,nan,nan,nan
131072,32,nan,nan,nan,nan
131072,64,nan,nan,nan,nan
131072,128,nan,nan,nan,nan
131072,256,nan,nan,nan,nan
131072,512,nan,nan,nan,nan
131072,1024,nan,nan,nan,nan
131072,2048,nan,nan,nan,nan
131072,4096,nan,nan,nan,nan
131072,8192,nan,nan,nan,nan
131072,16384,nan,nan,nan,nan
131072,32768,nan,nan,nan,nan
131072,65536,nan,nan,nan,nan
131072,131072,nan,nan,nan,nan
131072,262144,nan,nan,nan,nan
131072,524288,nan,nan,nan,nan
131072,1048576,nan,nan,nan,nan
131072,2097152,nan,nan,nan,nan
131072,4194304,nan,nan,nan,nan
131072,8388608,nan,nan,nan,nan
262144,0.25,nan,nan,nan,nan
262144,0.5,nan,nan,nan,nan
262144,1,nan,nan,nan,nan
262144,2,nan,nan,nan,nan
262144,4,nan,nan,nan,nan
262144,8,nan,nan,nan,nan
262144,16,nan,nan,nan,nan
262144,32,nan,nan,nan,nan
262144,64,nan,nan,nan,nan
262144,128,nan,nan,nan,nan
262144,256,nan,nan,nan,nan
262144,512,nan,nan,nan,nan
262144,1024,nan,nan,nan,nan
262144,2048,nan,nan,nan,nan
262144,4096,nan,nan,nan,nan
262144,8192,nan,nan,nan,nan
262144,16384,nan,nan,nan,nan
262144,32768,nan,nan,nan,nan
262144,65536,nan,nan,nan,nan
262144,131072,nan,nan,nan,nan
262144,262144,nan,nan,nan,nan
262144,524288,nan,nan,nan,nan
262144,1048576,nan,nan,nan,nan
262144,2097152,nan,nan,nan,nan
262144,4194304,nan,nan,nan,nan
262144,8388608,nan,nan,nan,nan
524288,0.25,nan,nan,nan,nan
524288,0.5,nan,nan,nan,nan
524288,1,nan,nan,nan,nan
524288,2,nan,nan,nan,nan
524288,4,nan,nan,nan,nan
524288,8,nan,nan,nan,nan
524288,16,nan,nan,nan,nan
524288,32,nan,nan,nan,nan
524288,64,nan,nan,nan,nan
524288,128,nan,nan,nan,nan
524288,256,nan,nan,nan,nan
524288,512,nan,nan,nan,nan
524288,1024,nan,nan,nan,nan
524288,2048,nan,nan,nan,nan
524288,4096,nan,nan,nan,nan
524288,8192,nan,nan,nan,nan
524288,16384,nan,nan,nan,nan
524288,32768,nan,nan,nan,nan
524288,65536,nan,nan,nan,nan
524288,131072,nan,nan,nan,nan
524288,262144,nan,nan,nan,nan
524288,524288,nan,nan,nan,nan
524288,1048576,nan,nan,nan,nan
524288,2097152,nan,nan,nan,nan
524288,4194304,nan,nan,nan,nan
524288,8388608,nan,nan,nan,nan
1048576,0.25,nan,nan,nan,nan
1048576,0.5,nan,nan,nan,nan
1048576,1,nan,nan,nan,nan
1048576,2,nan,nan,nan,nan
1048576,4,nan,nan,nan,nan
1048576,8,nan,nan,nan,nan
1048576,16,nan,nan,nan,nan
1048576,32,nan,nan,nan,nan
1048576,64,nan,nan,nan,nan
1048576,128,nan,nan,nan,nan
1048576,256,nan,nan,nan,nan
1048576,512,nan,nan,nan,nan
1048576,1024,nan,nan,nan,nan
1048576,2048,nan,nan,nan,nan
1048576,4096,nan,nan,nan,nan
1048576,8192,nan,nan,nan,nan
1048576,16384,nan,nan,nan,nan
1048576,32768,nan,nan,nan,nan
1048576,65536,nan,nan,nan,nan
1048576,131072,nan,nan,nan,nan
1048576,262144,nan,nan,nan,nan
1048576,524288,nan,nan,nan,nan
1048576,1048576,nan,nan,nan,nan
1048576,2097152,nan,nan,nan,nan
1048576,4194304,nan,nan,nan,nan
1048576,8388608,nan,nan,nan,nan
2097152,0.25,nan,nan,nan,nan
2097152,0.5,nan,nan,nan,nan
2097152,1,nan,nan,nan,nan
2097152,2,nan,nan,nan,nan
2097152,4,nan,nan,nan,nan
2097152,8,nan,nan,nan,nan
2097152,16,nan,nan,nan,nan
2097152,32,nan,nan,nan,nan
2097152,64,nan,nan,nan,nan
2097152,128,nan,nan,nan,nan
2097152,256,nan,nan,nan,nan
2097152,512,nan,nan,nan,nan
2097152,1024,nan,nan,nan,nan
2097152,2048,nan,nan,nan,nan
2097152,4096,nan,nan,nan,nan
2097152,8192,nan,nan,nan,nan
2097152,16384,nan,nan,nan,nan
2097152,32768,nan,nan,nan,nan
2097152,65536,nan,nan,nan,nan
2097152,131072,nan,nan,nan,nan
2097152,262144,nan,nan,nan,nan
2097152,524288,nan,nan,nan,nan
2097152,1048576,nan,nan,nan,nan
2097152,2097152,nan,nan,nan,nan
2097152,4194304,nan,nan,nan,nan
2097152,8388608,nan,nan,nan,nan
4194304,0.25,nan,nan,nan,nan
4194304,0.5,nan,nan,nan,nan
4194304,1,nan,nan,nan,nan
4194304,2,nan,nan,nan,nan
4194304,4,nan,nan,nan,nan
4194304,8,nan,nan,nan,nan
4194304,16,nan,nan,nan,nan
4194304,32,nan,nan,nan,nan
4194304,64,nan,nan,nan,nan
4194304,128,nan,nan,nan,nan
4194304,256,nan,nan,nan,nan
4194304,512,nan,nan,nan,nan
4194304,1024,nan,nan,nan,nan
4194304,2048,nan,nan,nan,nan
4194304,4096,nan,nan,nan,nan
4194304,8192,nan,nan,nan,nan
4194304,16384,nan,nan,nan,nan
4194304,32768,nan,nan,nan,nan
4194304,65536,nan,nan,nan,nan
4194304,131072,nan,nan,nan,nan
4194304,262144,nan,nan,nan,nan
4194304,524288,nan,nan,nan,nan
4194304,1048576,nan,nan,nan,nan
4194304,2097152,nan,nan,nan,nan
4194304,4194304,nan,nan,nan,nan
4194304,8388608,nan,nan,nan,nan
8388608,0.25,nan,nan,nan,nan
8388608,0.5,nan,nan,nan,nan
8388608,1,nan,nan,nan,nan
8388608,2,nan,nan,nan,nan
8388608,4,nan,nan,nan,nan
8388608,8,nan,nan,nan,nan
8388608,16,nan,nan,nan,nan
8388608,32,nan,nan,nan,nan
8388608,64,nan,nan,nan,nan
8388608,128,nan,nan,nan,nan
8388608,256,nan,nan,nan,nan
8388608,512,nan,nan,nan,nan
8388608,1024,nan,nan,nan,nan
8388608,2048,nan,nan,nan,nan
8388608,4096,nan,nan,nan,nan
8388608,8192,nan,nan,nan,nan
8388608,16384,nan,nan,nan,nan
8388608,32768,nan,nan,nan,nan
8388608,65536,nan,nan,nan,nan
8388608,131072,nan,nan,nan,nan
8388608,262144,nan,nan,nan,nan
8388608,524288,nan,nan,nan,nan
8388608,1048576,nan,nan,nan,nan
8388608,2097152,nan,nan,nan,nan
8388608,4194304,nan,nan,nan,nan
8388608,8388608,nan,nan,nan,nan
